,chapter_cat,article_cat,clause_id
21716,intellectual property rights,Broadcasting And Communication To The Public,230
21717,intellectual property rights,Broadcasting And Communication To The Public,230
21718,intellectual property rights,Broadcasting And Communication To The Public,230
21719,intellectual property rights,Broadcasting And Communication To The Public,230
21720,intellectual property rights,Broadcasting And Communication To The Public,230
21721,intellectual property rights,Broadcasting And Communication To The Public,230
21722,intellectual property rights,Broadcasting And Communication To The Public,230
21723,intellectual property rights,Broadcasting And Communication To The Public,230
21724,intellectual property rights,Broadcasting And Communication To The Public,230
21725,intellectual property rights,Broadcasting And Communication To The Public,230
21726,intellectual property rights,Broadcasting And Communication To The Public,230
21727,intellectual property rights,Broadcasting And Communication To The Public,230
21728,intellectual property rights,Broadcasting And Communication To The Public,230
21729,intellectual property rights,Broadcasting And Communication To The Public,230
21730,intellectual property rights,Broadcasting And Communication To The Public,230
21731,intellectual property rights,Broadcasting And Communication To The Public,230
21732,intellectual property rights,Broadcasting And Communication To The Public,230
21733,intellectual property rights,Broadcasting And Communication To The Public,230
21734,intellectual property rights,Broadcasting And Communication To The Public,230
21735,intellectual property rights,Broadcasting And Communication To The Public,230
21736,intellectual property rights,Broadcasting And Communication To The Public,230
21737,intellectual property rights,Broadcasting And Communication To The Public,230
21738,intellectual property rights,Broadcasting And Communication To The Public,230
21739,intellectual property rights,Broadcasting And Communication To The Public,230
21740,intellectual property rights,Broadcasting And Communication To The Public,230
21741,intellectual property rights,Broadcasting And Communication To The Public,230
21742,intellectual property rights,Broadcasting And Communication To The Public,230
21743,intellectual property rights,Broadcasting And Communication To The Public,230
21744,intellectual property rights,Broadcasting And Communication To The Public,230
21745,intellectual property rights,Broadcasting And Communication To The Public,230
21746,intellectual property rights,Least-Developed Countries,269
21747,intellectual property rights,Least-Developed Countries,269
21748,intellectual property rights,Intellectual Property Rights,266
21749,intellectual property rights,Intellectual Property Rights,266
21750,intellectual property rights,Intellectual Property Rights,266
21751,intellectual property rights,Intellectual Property Rights,266
21752,intellectual property rights,Intellectual Property Rights,266
21753,intellectual property rights,Intellectual Property Rights,266
21754,intellectual property rights,Intellectual Property Rights,266
21755,intellectual property rights,Intellectual Property Rights,266
21756,intellectual property rights,Intellectual Property Rights,266
21757,intellectual property rights,Intellectual Property Rights,266
21758,intellectual property rights,Intellectual Property Rights,266
21759,intellectual property rights,Intellectual Property Rights,266
21760,intellectual property rights,Intellectual Property Rights,266
21761,intellectual property rights,Intellectual Property Rights,266
21762,intellectual property rights,Intellectual Property Rights,266
21763,intellectual property rights,Intellectual Property Rights,266
21764,intellectual property rights,Intellectual Property Rights,266
21765,intellectual property rights,Intellectual Property Rights,266
21766,intellectual property rights,Intellectual Property Rights,266
21767,intellectual property rights,Intellectual Property Rights,266
21768,intellectual property rights,Intellectual Property Rights,266
21769,intellectual property rights,Intellectual Property Rights,266
21770,intellectual property rights,Intellectual Property Rights,266
